VC,PIR,Run,Throughput_flits_cycle_IP,Delay_cycles,Energy_J,Wireless_Utilization
8,0.4,7,0.0791042,5417.12,0.000639646,0.19533
8,0.4,8,0.0792344,5407.74,0.000639669,0.194567
8,0.4,9,0.0791502,5346.44,0.000639884,0.197589
8,0.4,10,0.0801228,5333.65,0.000639723,0.192689
8,0.5,1,0.0797183,5321.32,0.000639894,0.196534
8,0.5,2,0.0796806,5382.52,0.000640044,0.198169
8,0.5,3,0.079079,5347.92,0.000639657,0.195778
8,0.5,4,0.0800907,5373.69,0.000640056,0.196551
8,0.5,5,0.0798602,5375.35,0.000639777,0.19435
8,0.5,6,0.0796849,5360.91,0.000639837,0.195904
8,0.5,7,0.078092,5396.44,0.000639734,0.200467
8,0.5,8,0.0804214,5367.47,0.000639967,0.195051
8,0.5,9,0.0783498,5408.2,0.000639753,0.198802
8,0.5,10,0.0801458,5319.51,0.000639904,0.194792
8,0.6,1,0.0788989,5382.9,0.000639942,0.199062
8,0.6,2,0.0789327,5420.34,0.000639985,0.19971
8,0.6,3,0.0784466,5357.56,0.00063973,0.198034
8,0.6,4,0.0827131,5422.36,0.000640197,0.189453
8,0.6,5,0.0807964,5416.56,0.000639929,0.192037
8,0.6,6,0.0772878,5425.26,0.000639304,0.197572
8,0.6,7,0.0793624,5414.05,0.000639823,0.195716
8,0.6,8,0.0786402,5355.11,0.000639812,0.199761
8,0.6,9,0.0790868,5366.53,0.000639926,0.199288
8,0.6,10,0.0798832,5374.96,0.000639751,0.193607
8,0.7,1,0.0785612,5398.49,0.000639947,0.200956
8,0.7,2,0.0792578,5413.84,0.000639846,0.197119
8,0.7,3,0.0809136,5426.15,0.000639915,0.192328
8,0.7,4,0.0814384,5447.57,0.000640092,0.19219
8,0.7,5,0.0808503,5404.35,0.000640077,0.194083
8,0.7,6,0.0805516,5458.26,0.000639887,0.193158
8,0.7,7,0.0797244,5458.9,0.00063979,0.19451
8,0.7,8,0.0785,5400.1,0.000639612,0.196982
8,0.7,9,0.0807756,5419.86,0.000640146,0.196861
8,0.7,10,0.079217,5394.76,0.000639787,0.19605
8,0.8,1,0.0782561,5437.06,0.000639637,0.197005
8,0.8,2,0.0802691,5414.17,0.000639853,0.193905
8,0.8,3,0.0781098,5512.99,0.000639412,0.195712
8,0.8,4,0.079053,5467.76,0.000639887,0.19822
8,0.8,5,0.0780321,5411.28,0.000639491,0.197114
8,0.8,6,0.0791016,5448.4,0.000639925,0.197943
8,0.8,7,0.0787569,5377.69,0.000639722,0.197416
8,0.8,8,0.0799249,5399.36,0.000639735,0.193626
8,0.8,9,0.0789918,5391.73,0.000639587,0.194551
8,0.8,10,0.0796484,5338.36,0.000639786,0.194494
8,0.9,1,0.0793472,5413.38,0.000640093,0.199921
8,0.9,2,0.079865,5409.4,0.000639916,0.196085
8,0.9,3,0.079224,5337.97,0.000639817,0.197485
8,0.9,4,0.0783477,5426.4,0.000639559,0.197269
8,0.9,5,0.0792127,5382.96,0.000639642,0.194995
8,0.9,6,0.0798832,5380.43,0.000639685,0.19359
8,0.9,7,0.0773889,5394.54,0.000639103,0.193807
8,0.9,8,0.079168,5431.8,0.00063973,0.195931
8,0.9,9,0.0803537,5387.65,0.000639905,0.194032
8,0.9,10,0.0788741,5413.89,0.000639665,0.196765
8,1.0,1,0.0794058,5414.16,0.000639868,0.196975
8,1.0,2,0.077207,5402.72,0.000639294,0.197865
8,1.0,3,0.080497,5443.48,0.000640085,0.195011
8,1.0,4,0.0803607,5454.11,0.000639921,0.193381
8,1.0,5,0.0806458,5451.91,0.000640051,0.19473
8,1.0,6,0.0807274,5460.49,0.000639876,0.191945
8,1.0,7,0.0779388,5381.86,0.000639701,0.200951
8,1.0,8,0.0801128,5405.93,0.000639784,0.19349
8,1.0,9,0.0781267,5382.82,0.000639838,0.200894
8,1.0,10,0.0818529,5438.99,0.000640122,0.191262
